country,city,geo_type,date,driving_waze
Brazil,Salvador,city,2020-05-04,-54.0
Brazil,Salvador,city,2020-05-05,-56.00000000000001
Brazil,Salvador,city,2020-05-06,-59.0
Brazil,Salvador,city,2020-05-07,-57.99999999999999
Brazil,Salvador,city,2020-05-08,-55.00000000000001
Brazil,Salvador,city,2020-05-09,-61.0
Brazil,Salvador,city,2020-05-10,-61.0
Brazil,Salvador,city,2020-05-11,-56.00000000000001
Brazil,Salvador,city,2020-05-12,-57.99999999999999
Brazil,Salvador,city,2020-05-13,-64.0
Brazil,Salvador,city,2020-05-14,-64.0
Brazil,Salvador,city,2020-05-15,-57.99999999999999
Brazil,Salvador,city,2020-05-16,-64.0
Brazil,Salvador,city,2020-05-17,-70.0
Brazil,Salvador,city,2020-05-18,-59.0
Brazil,Salvador,city,2020-05-19,-57.99999999999999
Brazil,Salvador,city,2020-05-20,-63.0
Brazil,Salvador,city,2020-05-21,-64.0
Brazil,Salvador,city,2020-05-22,-56.99999999999999
Brazil,Salvador,city,2020-05-23,-62.0
Brazil,Salvador,city,2020-05-24,-71.0
Brazil,Salvador,city,2020-05-25,-59.0
Brazil,Salvador,city,2020-05-26,-61.0
Brazil,Salvador,city,2020-05-27,-72.0
Brazil,Salvador,city,2020-05-28,-62.0
Brazil,Salvador,city,2020-05-29,-60.0
Brazil,Salvador,city,2020-05-30,-61.0
Brazil,Salvador,city,2020-05-31,-65.0
Brazil,Salvador,city,2020-06-01,-49.0
Brazil,Salvador,city,2020-06-02,-51.0
Brazil,Salvador,city,2020-06-03,-53.0
Brazil,Salvador,city,2020-06-04,-57.99999999999999
Brazil,Salvador,city,2020-06-05,-48.0
Brazil,Salvador,city,2020-06-06,-56.99999999999999
Brazil,Salvador,city,2020-06-07,-61.0
Brazil,Salvador,city,2020-06-08,-45.0
Brazil,Salvador,city,2020-06-09,-48.0
Brazil,Salvador,city,2020-06-10,-53.0
Brazil,Salvador,city,2020-06-11,-67.0
Brazil,Salvador,city,2020-06-12,-47.0
Brazil,Salvador,city,2020-06-13,-56.99999999999999
Brazil,Salvador,city,2020-06-14,-63.0
Brazil,Salvador,city,2020-06-15,-46.0
Brazil,Salvador,city,2020-06-16,-48.0
Brazil,Salvador,city,2020-06-17,-55.00000000000001
Brazil,Salvador,city,2020-06-18,-55.00000000000001
Brazil,Salvador,city,2020-06-19,-50.0
Brazil,Salvador,city,2020-06-20,-56.99999999999999
Brazil,Salvador,city,2020-06-21,-65.0
Brazil,Salvador,city,2020-06-22,-43.0
Brazil,Salvador,city,2020-06-23,-45.0
Brazil,Salvador,city,2020-06-24,-57.99999999999999
Brazil,Salvador,city,2020-06-25,-56.00000000000001
Brazil,Salvador,city,2020-06-26,-51.0
Brazil,Salvador,city,2020-06-27,-62.0
Brazil,Salvador,city,2020-06-28,-62.0
Brazil,Salvador,city,2020-06-29,-46.0
Brazil,Salvador,city,2020-06-30,-42.0
Brazil,Salvador,city,2020-07-01,-53.0
Brazil,Salvador,city,2020-07-02,-52.0
Brazil,Salvador,city,2020-07-03,-38.0
Brazil,Salvador,city,2020-07-04,-49.0
Brazil,Salvador,city,2020-07-05,-56.99999999999999
Brazil,Salvador,city,2020-07-06,-40.0
Brazil,Salvador,city,2020-07-07,-41.0
Brazil,Salvador,city,2020-07-08,-40.0
Brazil,Salvador,city,2020-07-09,-46.0
Brazil,Salvador,city,2020-07-10,-46.0
Brazil,Salvador,city,2020-07-11,-48.0
Brazil,Salvador,city,2020-07-12,-52.0
Brazil,Salvador,city,2020-07-13,-37.0
Brazil,Salvador,city,2020-07-14,-45.0
Brazil,Salvador,city,2020-07-15,-45.0
Brazil,Salvador,city,2020-07-16,-46.0
Brazil,Salvador,city,2020-07-17,-41.0
Brazil,Salvador,city,2020-07-18,-48.0
Brazil,Salvador,city,2020-07-19,-53.0
Brazil,Salvador,city,2020-07-20,-38.0
Brazil,Salvador,city,2020-07-21,-41.0
Brazil,Salvador,city,2020-07-22,-41.0
Brazil,Salvador,city,2020-07-23,-43.0
Brazil,Salvador,city,2020-07-24,-39.0
Brazil,Salvador,city,2020-07-25,-46.0
Brazil,Salvador,city,2020-07-26,-52.0
Brazil,Salvador,city,2020-07-27,-36.0
Brazil,Salvador,city,2020-07-28,-38.0
Brazil,Salvador,city,2020-07-29,-40.0
Brazil,Salvador,city,2020-07-30,-43.0
Brazil,Salvador,city,2020-07-31,-33.0
Brazil,Salvador,city,2020-08-01,-43.0
Brazil,Salvador,city,2020-08-02,-44.0
Brazil,Salvador,city,2020-08-03,-22.0
Brazil,Salvador,city,2020-08-04,-32.0
Brazil,Salvador,city,2020-08-05,-39.0
Brazil,Salvador,city,2020-08-06,-35.0
Brazil,Salvador,city,2020-08-07,-30.0
Brazil,Salvador,city,2020-08-08,-32.0
Brazil,Salvador,city,2020-08-09,-38.0
Brazil,Salvador,city,2020-08-10,-28.000000000000004
Brazil,Salvador,city,2020-08-11,-30.0
Brazil,Salvador,city,2020-08-12,-35.0
Brazil,Salvador,city,2020-08-13,-35.0
Brazil,Salvador,city,2020-08-14,-32.0
Brazil,Salvador,city,2020-08-15,-34.0
Brazil,Salvador,city,2020-08-16,-33.0
Brazil,Salvador,city,2020-08-17,-24.0
Brazil,Salvador,city,2020-08-18,-27.0
Brazil,Salvador,city,2020-08-19,-35.0
Brazil,Salvador,city,2020-08-20,-30.0
Brazil,Salvador,city,2020-08-21,-49.0
Brazil,Salvador,city,2020-08-22,-33.0
Brazil,Salvador,city,2020-08-23,-38.0
Brazil,Salvador,city,2020-08-24,-22.0
Brazil,Salvador,city,2020-08-25,-30.0
Brazil,Salvador,city,2020-08-26,-35.0
Brazil,Salvador,city,2020-08-27,-28.999999999999996
Brazil,Salvador,city,2020-08-28,-44.0
Brazil,Salvador,city,2020-08-29,-40.0
Brazil,Salvador,city,2020-08-30,-40.0
Brazil,Salvador,city,2020-08-31,-18.0
Brazil,Salvador,city,2020-09-01,-21.0
Brazil,Salvador,city,2020-09-02,-26.0
Brazil,Salvador,city,2020-09-03,-24.0
Brazil,Salvador,city,2020-09-04,-18.0
Brazil,Salvador,city,2020-09-05,-30.0
Brazil,Salvador,city,2020-09-06,-31.0
Brazil,Salvador,city,2020-09-07,-33.0
Brazil,Salvador,city,2020-09-08,-8.0
Brazil,Salvador,city,2020-09-09,-25.0
Brazil,Salvador,city,2020-09-10,-22.0
Brazil,Salvador,city,2020-09-11,-19.0
Brazil,Salvador,city,2020-09-12,-24.0
Brazil,Salvador,city,2020-09-13,-33.0
Brazil,Salvador,city,2020-09-14,-13.0
Brazil,Salvador,city,2020-09-15,-15.0
Brazil,Salvador,city,2020-09-16,-26.0
Brazil,Salvador,city,2020-09-17,-23.0
Brazil,Salvador,city,2020-09-18,-23.0
Brazil,Salvador,city,2020-09-19,-16.0
Brazil,Salvador,city,2020-09-20,-19.0
Brazil,Salvador,city,2020-09-21,-11.0
Brazil,Salvador,city,2020-09-22,-17.0
Brazil,Salvador,city,2020-09-23,-25.0
Brazil,Salvador,city,2020-09-24,-23.0
Brazil,Salvador,city,2020-09-25,-18.0
Brazil,Salvador,city,2020-09-26,-19.0
Brazil,Salvador,city,2020-09-27,-18.0
Brazil,Salvador,city,2020-09-28,-9.0
Brazil,Salvador,city,2020-09-29,-15.0
Brazil,Salvador,city,2020-09-30,-23.0
Brazil,Salvador,city,2020-10-01,-34.0
Brazil,Salvador,city,2020-10-02,-14.000000000000002
Brazil,Salvador,city,2020-10-03,-15.0
Brazil,Salvador,city,2020-10-04,-16.0
Brazil,Salvador,city,2020-10-05,-5.0
Brazil,Salvador,city,2020-10-06,-9.0
Brazil,Salvador,city,2020-10-07,-21.0
Brazil,Salvador,city,2020-10-08,-13.0
Brazil,Salvador,city,2020-10-09,-10.0
Brazil,Salvador,city,2020-10-10,-15.0
Brazil,Salvador,city,2020-10-11,-21.0
Brazil,Salvador,city,2020-10-12,-19.0
Brazil,Salvador,city,2020-10-13,3.0
Brazil,Salvador,city,2020-10-14,-5.0
Brazil,Salvador,city,2020-10-15,-17.0
Brazil,Salvador,city,2020-10-16,-11.0
Brazil,Salvador,city,2020-10-17,-16.0
Brazil,Salvador,city,2020-10-18,-21.0
Brazil,Salvador,city,2020-10-19,-13.0
Brazil,Salvador,city,2020-10-20,-5.0
Brazil,Salvador,city,2020-10-21,-19.0
Brazil,Salvador,city,2020-10-22,-15.0
Brazil,Salvador,city,2020-10-23,-13.0
Brazil,Salvador,city,2020-10-24,-13.0
Brazil,Salvador,city,2020-10-25,-12.0
Brazil,Salvador,city,2020-10-26,-4.0
Brazil,Salvador,city,2020-10-27,-12.0
Brazil,Salvador,city,2020-10-28,-20.0
Brazil,Salvador,city,2020-10-29,-18.0
Brazil,Salvador,city,2020-10-30,-10.0
Brazil,Salvador,city,2020-10-31,-8.0
Brazil,Salvador,city,2020-11-01,-22.0
Brazil,Salvador,city,2020-11-02,-28.999999999999996
Brazil,Salvador,city,2020-11-03,-3.0
Brazil,Salvador,city,2020-11-04,-18.0
Brazil,Salvador,city,2020-11-05,-18.0
Brazil,Salvador,city,2020-11-06,-8.0
Brazil,Salvador,city,2020-11-07,-10.0
Brazil,Salvador,city,2020-11-08,-12.0
Brazil,Salvador,city,2020-11-09,0.0
Brazil,Salvador,city,2020-11-10,-6.0
Brazil,Salvador,city,2020-11-11,-15.0
Brazil,Salvador,city,2020-11-12,-11.0
Brazil,Salvador,city,2020-11-13,-9.0
Brazil,Salvador,city,2020-11-14,-11.0
Brazil,Salvador,city,2020-11-15,-24.0
Brazil,Salvador,city,2020-11-16,-14.000000000000002
Brazil,Salvador,city,2020-11-17,-5.0
Brazil,Salvador,city,2020-11-18,-20.0
Brazil,Salvador,city,2020-11-19,-16.0
Brazil,Salvador,city,2020-11-20,-11.0
Brazil,Salvador,city,2020-11-21,-14.000000000000002
Brazil,Salvador,city,2020-11-22,-15.0
Brazil,Salvador,city,2020-11-23,-1.0
Brazil,Salvador,city,2020-11-24,-7.000000000000001
Brazil,Salvador,city,2020-11-25,-19.0
Brazil,Salvador,city,2020-11-26,-13.0
Brazil,Salvador,city,2020-11-27,-6.0
Brazil,Salvador,city,2020-11-28,-5.0
Brazil,Salvador,city,2020-11-29,-15.0
Brazil,Salvador,city,2020-11-30,2.0
Brazil,Salvador,city,2020-12-01,7.000000000000001
Brazil,Salvador,city,2020-12-02,-11.0
Brazil,Salvador,city,2020-12-03,-12.0
Brazil,Salvador,city,2020-12-04,-8.0
Brazil,Salvador,city,2020-12-05,-1.0
Brazil,Salvador,city,2020-12-06,-10.0
Brazil,Salvador,city,2020-12-07,4.0
Brazil,Salvador,city,2020-12-08,-4.0
Brazil,Salvador,city,2020-12-09,-6.0
Brazil,Salvador,city,2020-12-10,-9.0
Brazil,Salvador,city,2020-12-11,-6.0
Brazil,Salvador,city,2020-12-12,-8.0
Brazil,Salvador,city,2020-12-13,-8.0
Brazil,Salvador,city,2020-12-14,1.0
Brazil,Salvador,city,2020-12-15,5.0
Brazil,Salvador,city,2020-12-16,-7.000000000000001
Brazil,Salvador,city,2020-12-17,-5.0
Brazil,Salvador,city,2020-12-18,6.0
Brazil,Salvador,city,2020-12-19,-3.0
Brazil,Salvador,city,2020-12-20,-3.0
Brazil,Salvador,city,2020-12-21,17.0
Brazil,Salvador,city,2020-12-22,8.0
Brazil,Salvador,city,2020-12-23,1.0
Brazil,Salvador,city,2020-12-24,-14.000000000000002
Brazil,Salvador,city,2020-12-25,-39.0
Brazil,Salvador,city,2020-12-26,-28.000000000000004
Brazil,Salvador,city,2020-12-27,-21.0
Brazil,Salvador,city,2020-12-28,7.000000000000001
Brazil,Salvador,city,2020-12-29,-13.0
Brazil,Salvador,city,2020-12-30,-11.0
Brazil,Salvador,city,2020-12-31,-27.0
Brazil,Salvador,city,2021-01-01,-47.0
Brazil,Salvador,city,2021-01-02,-38.0
Brazil,Salvador,city,2021-01-03,-19.0
Brazil,Salvador,city,2021-01-04,-1.0
Brazil,Salvador,city,2021-01-05,-8.0
Brazil,Salvador,city,2021-01-06,-19.0
Brazil,Salvador,city,2021-01-07,-15.0
Brazil,Salvador,city,2021-01-08,-11.0
Brazil,Salvador,city,2021-01-09,-13.0
Brazil,Salvador,city,2021-01-10,-12.0
Brazil,Salvador,city,2021-01-11,4.0
Brazil,Salvador,city,2021-01-12,-5.0
Brazil,Salvador,city,2021-01-13,-14.000000000000002
Brazil,Salvador,city,2021-01-14,-16.0
Brazil,Salvador,city,2021-01-15,-13.0
Brazil,Salvador,city,2021-01-16,-16.0
Brazil,Salvador,city,2021-01-17,-6.0
Brazil,Salvador,city,2021-01-18,4.0
Brazil,Salvador,city,2021-01-19,-5.0
Brazil,Salvador,city,2021-01-20,-13.0
Brazil,Salvador,city,2021-01-21,-12.0
Brazil,Salvador,city,2021-01-22,0.0
Brazil,Salvador,city,2021-01-23,-10.0
Brazil,Salvador,city,2021-01-24,-12.0
Brazil,Salvador,city,2021-01-25,7.000000000000001
Brazil,Salvador,city,2021-01-26,-3.0
Brazil,Salvador,city,2021-01-27,-16.0
Brazil,Salvador,city,2021-01-28,-13.0
Brazil,Salvador,city,2021-01-29,-7.000000000000001
Brazil,Salvador,city,2021-01-30,-11.0
Brazil,Salvador,city,2021-01-31,-5.0
Brazil,Salvador,city,2021-02-01,4.0
Brazil,Salvador,city,2021-02-02,-3.0
Brazil,Salvador,city,2021-02-03,-13.0
Brazil,Salvador,city,2021-02-04,-11.0
Brazil,Salvador,city,2021-02-05,-5.0
Brazil,Salvador,city,2021-02-06,-4.0
Brazil,Salvador,city,2021-02-07,-6.0
Brazil,Salvador,city,2021-02-08,5.0
Brazil,Salvador,city,2021-02-09,-1.0
Brazil,Salvador,city,2021-02-10,-8.0
Brazil,Salvador,city,2021-02-11,-3.0
Brazil,Salvador,city,2021-02-12,-5.0
Brazil,Salvador,city,2021-02-13,-5.0
Brazil,Salvador,city,2021-02-14,-9.0
Brazil,Salvador,city,2021-02-15,-2.0
Brazil,Salvador,city,2021-02-16,-13.0
Brazil,Salvador,city,2021-02-17,-15.0
Brazil,Salvador,city,2021-02-18,-18.0
Brazil,Salvador,city,2021-02-19,-13.0
Brazil,Salvador,city,2021-02-20,-21.0
Brazil,Salvador,city,2021-02-21,-25.0
Brazil,Salvador,city,2021-02-22,-4.0
Brazil,Salvador,city,2021-02-23,-11.0
Brazil,Salvador,city,2021-02-24,-25.0
Brazil,Salvador,city,2021-02-25,-26.0
Brazil,Salvador,city,2021-02-26,-18.0
Brazil,Salvador,city,2021-02-27,-49.0
Brazil,Salvador,city,2021-02-28,-48.0
Brazil,Salvador,city,2021-03-01,-33.0
Brazil,Salvador,city,2021-03-02,-33.0
Brazil,Salvador,city,2021-03-03,-35.0
Brazil,Salvador,city,2021-03-04,-36.0
Brazil,Salvador,city,2021-03-05,-31.0
Brazil,Salvador,city,2021-03-06,-39.0
Brazil,Salvador,city,2021-03-07,-40.0
Brazil,Salvador,city,2021-03-08,-18.0
Brazil,Salvador,city,2021-03-09,-24.0
Brazil,Salvador,city,2021-03-10,-34.0
Brazil,Salvador,city,2021-03-11,-33.0
Brazil,Salvador,city,2021-03-12,-34.0
Brazil,Salvador,city,2021-03-13,-37.0
Brazil,Sao Paulo,city,2020-03-01,7.000000000000001
Brazil,Sao Paulo,city,2020-03-02,12.0
Brazil,Sao Paulo,city,2020-03-03,9.0
Brazil,Sao Paulo,city,2020-03-04,-3.0
Brazil,Sao Paulo,city,2020-03-05,-1.0
Brazil,Sao Paulo,city,2020-03-06,1.0
Brazil,Sao Paulo,city,2020-03-07,12.0
Brazil,Sao Paulo,city,2020-03-08,18.0
Brazil,Sao Paulo,city,2020-03-09,21.0
Brazil,Sao Paulo,city,2020-03-10,12.0
Brazil,Sao Paulo,city,2020-03-11,2.0
Brazil,Sao Paulo,city,2020-03-12,0.0
Brazil,Sao Paulo,city,2020-03-13,-1.0
Brazil,Sao Paulo,city,2020-03-14,-2.0
Brazil,Sao Paulo,city,2020-03-15,-1.0
Brazil,Sao Paulo,city,2020-03-16,7.000000000000001
Brazil,Sao Paulo,city,2020-03-17,-14.000000000000002
Brazil,Sao Paulo,city,2020-03-18,-32.0
Brazil,Sao Paulo,city,2020-03-19,-38.0
Brazil,Sao Paulo,city,2020-03-20,-44.0
Brazil,Sao Paulo,city,2020-03-21,-61.0
Brazil,Sao Paulo,city,2020-03-22,-69.0
Brazil,Sao Paulo,city,2020-03-23,-52.0
Brazil,Sao Paulo,city,2020-03-24,-62.0
Brazil,Sao Paulo,city,2020-03-25,-67.0
Brazil,Sao Paulo,city,2020-03-26,-68.0
Brazil,Sao Paulo,city,2020-03-27,-65.0
Brazil,Sao Paulo,city,2020-03-28,-70.0
Brazil,Sao Paulo,city,2020-03-29,-72.0
Brazil,Sao Paulo,city,2020-03-30,-57.99999999999999
Brazil,Sao Paulo,city,2020-03-31,-61.0
Brazil,Sao Paulo,city,2020-04-01,-64.0
Brazil,Sao Paulo,city,2020-04-02,-65.0
Brazil,Sao Paulo,city,2020-04-03,-62.0
Brazil,Sao Paulo,city,2020-04-04,-66.0
Brazil,Sao Paulo,city,2020-04-05,-67.0
Brazil,Sao Paulo,city,2020-04-06,-52.0
Brazil,Sao Paulo,city,2020-04-07,-56.00000000000001
Brazil,Sao Paulo,city,2020-04-08,-59.0
Brazil,Sao Paulo,city,2020-04-09,-55.00000000000001
Brazil,Sao Paulo,city,2020-04-10,-72.0
Brazil,Sao Paulo,city,2020-04-11,-65.0
Brazil,Sao Paulo,city,2020-04-12,-63.0
Brazil,Sao Paulo,city,2020-04-13,-51.0
Brazil,Sao Paulo,city,2020-04-14,-56.00000000000001
Brazil,Sao Paulo,city,2020-04-15,-60.0
Brazil,Sao Paulo,city,2020-04-16,-60.0
Brazil,Sao Paulo,city,2020-04-17,-56.99999999999999
Brazil,Sao Paulo,city,2020-04-18,-62.0
Brazil,Sao Paulo,city,2020-04-19,-65.0
Brazil,Sao Paulo,city,2020-04-20,-55.00000000000001
Brazil,Sao Paulo,city,2020-04-21,-66.0
Brazil,Sao Paulo,city,2020-04-22,-53.0
Brazil,Sao Paulo,city,2020-04-23,-57.99999999999999
Brazil,Sao Paulo,city,2020-04-24,-55.00000000000001
Brazil,Sao Paulo,city,2020-04-25,-60.0
Brazil,Sao Paulo,city,2020-04-26,-61.0
Brazil,Sao Paulo,city,2020-04-27,-46.0
Brazil,Sao Paulo,city,2020-04-28,-51.0
Brazil,Sao Paulo,city,2020-04-29,-55.00000000000001
Brazil,Sao Paulo,city,2020-04-30,-51.0
Brazil,Sao Paulo,city,2020-05-01,-68.0
Brazil,Sao Paulo,city,2020-05-02,-62.0
Brazil,Sao Paulo,city,2020-05-03,-56.99999999999999
Brazil,Sao Paulo,city,2020-05-04,-41.0
Brazil,Sao Paulo,city,2020-05-05,-47.0
Brazil,Sao Paulo,city,2020-05-06,-53.0
Brazil,Sao Paulo,city,2020-05-07,-53.0
Brazil,Sao Paulo,city,2020-05-08,-50.0
Brazil,Sao Paulo,city,2020-05-09,-52.0
Brazil,Sao Paulo,city,2020-05-10,-50.0
Brazil,Sao Paulo,city,2020-05-11,-48.0
Brazil,Sao Paulo,city,2020-05-12,-49.0
Brazil,Sao Paulo,city,2020-05-13,-54.0
Brazil,Sao Paulo,city,2020-05-14,-54.0
Brazil,Sao Paulo,city,2020-05-15,-53.0
Brazil,Sao Paulo,city,2020-05-16,-56.99999999999999
Brazil,Sao Paulo,city,2020-05-17,-60.0
Brazil,Sao Paulo,city,2020-05-18,-43.0
Brazil,Sao Paulo,city,2020-05-19,-44.0
Brazil,Sao Paulo,city,2020-05-20,-57.99999999999999
Brazil,Sao Paulo,city,2020-05-21,-60.0
Brazil,Sao Paulo,city,2020-05-22,-52.0
Brazil,Sao Paulo,city,2020-05-23,-56.00000000000001
Brazil,Sao Paulo,city,2020-05-24,-60.0
Brazil,Sao Paulo,city,2020-05-25,-53.0
Brazil,Sao Paulo,city,2020-05-26,-43.0
Brazil,Sao Paulo,city,2020-05-27,-50.0
Brazil,Sao Paulo,city,2020-05-28,-50.0
Brazil,Sao Paulo,city,2020-05-29,-47.0
Brazil,Sao Paulo,city,2020-05-30,-50.0
Brazil,Sao Paulo,city,2020-05-31,-52.0
Brazil,Sao Paulo,city,2020-06-01,-37.0
Brazil,Sao Paulo,city,2020-06-02,-42.0
Brazil,Sao Paulo,city,2020-06-03,-48.0
Brazil,Sao Paulo,city,2020-06-04,-48.0
Brazil,Sao Paulo,city,2020-06-05,-44.0
Brazil,Sao Paulo,city,2020-06-06,-46.0
Brazil,Sao Paulo,city,2020-06-07,-49.0
Brazil,Sao Paulo,city,2020-06-08,-33.0
Brazil,Sao Paulo,city,2020-06-09,-38.0
Brazil,Sao Paulo,city,2020-06-10,-43.0
Brazil,Sao Paulo,city,2020-06-11,-44.0
Brazil,Sao Paulo,city,2020-06-12,-41.0
Brazil,Sao Paulo,city,2020-06-13,-44.0
Brazil,Sao Paulo,city,2020-06-14,-42.0
Brazil,Sao Paulo,city,2020-06-15,-31.0
Brazil,Sao Paulo,city,2020-06-16,-37.0
Brazil,Sao Paulo,city,2020-06-17,-43.0
Brazil,Sao Paulo,city,2020-06-18,-44.0
Brazil,Sao Paulo,city,2020-06-19,-39.0
Brazil,Sao Paulo,city,2020-06-20,-41.0
Brazil,Sao Paulo,city,2020-06-21,-41.0
Brazil,Sao Paulo,city,2020-06-22,-27.0
Brazil,Sao Paulo,city,2020-06-23,-34.0
Brazil,Sao Paulo,city,2020-06-24,-40.0
Brazil,Sao Paulo,city,2020-06-25,-40.0
Brazil,Sao Paulo,city,2020-06-26,-37.0
Brazil,Sao Paulo,city,2020-06-27,-46.0
Brazil,Sao Paulo,city,2020-06-28,-46.0
Brazil,Sao Paulo,city,2020-06-29,-28.000000000000004
Brazil,Sao Paulo,city,2020-06-30,-32.0
Brazil,Sao Paulo,city,2020-07-01,-39.0
Brazil,Sao Paulo,city,2020-07-02,-38.0
Brazil,Sao Paulo,city,2020-07-03,-34.0
Brazil,Sao Paulo,city,2020-07-04,-36.0
Brazil,Sao Paulo,city,2020-07-05,-36.0
Brazil,Sao Paulo,city,2020-07-06,-20.0
Brazil,Sao Paulo,city,2020-07-07,-27.0
Brazil,Sao Paulo,city,2020-07-08,-34.0
Brazil,Sao Paulo,city,2020-07-09,-35.0
Brazil,Sao Paulo,city,2020-07-10,-33.0
Brazil,Sao Paulo,city,2020-07-11,-32.0
Brazil,Sao Paulo,city,2020-07-12,-30.0
Brazil,Sao Paulo,city,2020-07-13,-14.000000000000002
Brazil,Sao Paulo,city,2020-07-14,-28.000000000000004
Brazil,Sao Paulo,city,2020-07-15,-34.0
Brazil,Sao Paulo,city,2020-07-16,-34.0
Brazil,Sao Paulo,city,2020-07-17,-30.0
Brazil,Sao Paulo,city,2020-07-18,-30.0
Brazil,Sao Paulo,city,2020-07-19,-28.999999999999996
Brazil,Sao Paulo,city,2020-07-20,-20.0
Brazil,Sao Paulo,city,2020-07-21,-24.0
Brazil,Sao Paulo,city,2020-07-22,-31.0
Brazil,Sao Paulo,city,2020-07-23,-31.0
Brazil,Sao Paulo,city,2020-07-24,-28.000000000000004
Brazil,Sao Paulo,city,2020-07-25,-30.0
Brazil,Sao Paulo,city,2020-07-26,-25.0
Brazil,Sao Paulo,city,2020-07-27,-14.000000000000002
Brazil,Sao Paulo,city,2020-07-28,-20.0
Brazil,Sao Paulo,city,2020-07-29,-30.0
Brazil,Sao Paulo,city,2020-07-30,-33.0
Brazil,Sao Paulo,city,2020-07-31,-28.000000000000004
Brazil,Sao Paulo,city,2020-08-01,-27.0
Brazil,Sao Paulo,city,2020-08-02,-26.0
Brazil,Sao Paulo,city,2020-08-03,-12.0
Brazil,Sao Paulo,city,2020-08-04,-21.0
Brazil,Sao Paulo,city,2020-08-05,-27.0
Brazil,Sao Paulo,city,2020-08-06,-27.0
Brazil,Sao Paulo,city,2020-08-07,-23.0
Brazil,Sao Paulo,city,2020-08-08,-20.0
Brazil,Sao Paulo,city,2020-08-09,-16.0
Brazil,Sao Paulo,city,2020-08-10,-7.000000000000001
Brazil,Sao Paulo,city,2020-08-11,-18.0
Brazil,Sao Paulo,city,2020-08-12,-26.0
Brazil,Sao Paulo,city,2020-08-13,-26.0
Brazil,Sao Paulo,city,2020-08-14,-23.0
Brazil,Sao Paulo,city,2020-08-15,-22.0
Brazil,Sao Paulo,city,2020-08-16,-20.0
Brazil,Sao Paulo,city,2020-08-17,-9.0
Brazil,Sao Paulo,city,2020-08-18,-19.0
Brazil,Sao Paulo,city,2020-08-19,-26.0
Brazil,Sao Paulo,city,2020-08-20,-26.0
Brazil,Sao Paulo,city,2020-08-21,-42.0
Brazil,Sao Paulo,city,2020-08-22,-28.999999999999996
Brazil,Sao Paulo,city,2020-08-23,-28.999999999999996
Brazil,Sao Paulo,city,2020-08-24,-11.0
Brazil,Sao Paulo,city,2020-08-25,-18.0
Brazil,Sao Paulo,city,2020-08-26,-25.0
Brazil,Sao Paulo,city,2020-08-27,-24.0
Brazil,Sao Paulo,city,2020-08-28,-30.0
Brazil,Sao Paulo,city,2020-08-29,-30.0
Brazil,Sao Paulo,city,2020-08-30,-17.0
Brazil,Sao Paulo,city,2020-08-31,4.0
Brazil,Sao Paulo,city,2020-09-01,-13.0
Brazil,Sao Paulo,city,2020-09-02,-21.0
Brazil,Sao Paulo,city,2020-09-03,-20.0
Brazil,Sao Paulo,city,2020-09-04,-16.0
Brazil,Sao Paulo,city,2020-09-05,-17.0
Brazil,Sao Paulo,city,2020-09-06,-24.0
Brazil,Sao Paulo,city,2020-09-07,-11.0
Brazil,Sao Paulo,city,2020-09-08,11.0
Brazil,Sao Paulo,city,2020-09-09,-19.0
Brazil,Sao Paulo,city,2020-09-10,-19.0
Brazil,Sao Paulo,city,2020-09-11,-17.0
Brazil,Sao Paulo,city,2020-09-12,-15.0
Brazil,Sao Paulo,city,2020-09-13,-12.0
Brazil,Sao Paulo,city,2020-09-14,5.0
Brazil,Sao Paulo,city,2020-09-15,-9.0
Brazil,Sao Paulo,city,2020-09-16,-19.0
Brazil,Sao Paulo,city,2020-09-17,-18.0
Brazil,Sao Paulo,city,2020-09-18,-16.0
Brazil,Sao Paulo,city,2020-09-19,-12.0
Brazil,Sao Paulo,city,2020-09-20,-9.0
Brazil,Sao Paulo,city,2020-09-21,-3.0
Brazil,Sao Paulo,city,2020-09-22,-11.0
Brazil,Sao Paulo,city,2020-09-23,-20.0
Brazil,Sao Paulo,city,2020-09-24,-18.0
Brazil,Sao Paulo,city,2020-09-25,-16.0
Brazil,Sao Paulo,city,2020-09-26,-12.0
Brazil,Sao Paulo,city,2020-09-27,-8.0
Brazil,Sao Paulo,city,2020-09-28,7.000000000000001
Brazil,Sao Paulo,city,2020-09-29,-8.0
Brazil,Sao Paulo,city,2020-09-30,-17.0
Brazil,Sao Paulo,city,2020-10-01,-32.0
Brazil,Sao Paulo,city,2020-10-02,-13.0
Brazil,Sao Paulo,city,2020-10-03,-9.0
Brazil,Sao Paulo,city,2020-10-04,-8.0
Brazil,Sao Paulo,city,2020-10-05,3.0
Brazil,Sao Paulo,city,2020-10-06,-6.0
Brazil,Sao Paulo,city,2020-10-07,-13.0
Brazil,Sao Paulo,city,2020-10-08,-10.0
Brazil,Sao Paulo,city,2020-10-09,-12.0
Brazil,Sao Paulo,city,2020-10-10,-12.0
Brazil,Sao Paulo,city,2020-10-11,-19.0
Brazil,Sao Paulo,city,2020-10-12,-8.0
Brazil,Sao Paulo,city,2020-10-13,17.0
Brazil,Sao Paulo,city,2020-10-14,-14.000000000000002
Brazil,Sao Paulo,city,2020-10-15,-14.000000000000002
Brazil,Sao Paulo,city,2020-10-16,-13.0
Brazil,Sao Paulo,city,2020-10-17,-10.0
